country,year,bitcoin_premium_(%),bitcoin_return_(%)
Czech Republic,2017,-10.18238273,0.5767949449
Czech Republic,2017,8.107248304,21.96625746
Czech Republic,2017,-12.16445465,-9.633890412
Czech Republic,2017,-49.2506147,28.27927119
Czech Republic,2017,-7.99519682,75.20012389
Czech Republic,2017,11.40683498,11.29061703
Czech Republic,2017,-30.58440482,5.5556865
Czech Republic,2017,18.3622999,71.12474626
Czech Republic,2017,-13.58646718,-3.514018242
Czech Republic,2017,-32.55774889,37.27242352
Czech Republic,2017,-45.96478523,58.76576696
Czech Republic,2018,18.95547707,63.96499782
Czech Republic,2018,22.82006323,-30.26510172
Czech Republic,2018,12.33880655,-10.0923456
Czech Republic,2018,-24.75767742,-37.8199714
Czech Republic,2018,3.552098982,35.57661739
Czech Republic,2018,5.725163604,-18.53294195
Czech Republic,2018,3.072675132,4.277388989
Czech Republic,2018,13.50951407,5.751254381
Czech Republic,2018,2.784036605,-12.03068964
Czech Republic,2018,1.790627134,-3.812441443
Czech Republic,2018,20.96516594,-4.582288374
Czech Republic,2018,13.02946851,-32.75991742
Czech Republic,2019,-0.1193557909,-13.02706633
Czech Republic,2019,-10.99842659,-8.698218977
Czech Republic,2019,-5.26548411,11.39551527
Czech Republic,2019,-18.29709552,7.914109067
Czech Republic,2019,-35.64800006,28.55263875
Czech Republic,2019,-24.70398068,61.85344385
Czech Republic,2019,-5.098596983,23.82953274
Czech Republic,2019,-6.625053624,-4.072221515
Czech Republic,2019,3.408473149,-4.703224184
Czech Republic,2019,-3.542197784,-12.99256251
Czech Republic,2019,12.29834503,8.961482579
Czech Republic,2019,3.771078783,-19.25578358
Czech Republic,2020,-13.49816811,-2.247745959
Czech Republic,2020,-1.081940416,29.20914071
Czech Republic,2020,22.72439245,-8.370976872
Czech Republic,2020,-21.60173735,-25.11420972
Czech Republic,2020,-4.219796666,37.02607149
Czech Republic,2020,1.175686195,10.07519884
Czech Republic,2020,-10.51221886,-4.896908951
Czech Republic,2020,40.2953476,20.30420467
Czech Republic,2020,6.850243859,6.202972432
Czech Republic,2020,-13.4505232,-8.610544299
Czech Republic,2020,-20.80635057,26.74844214
Czech Republic,2020,-24.55508335,37.77081718
Czech Republic,2021,-23.45664939,52.13733727
Czech Republic,2021,-35.8159255,16.68363543
Czech Republic,2021,-11.60126412,43.27500979
Czech Republic,2021,4.741054288,22.88586208
Czech Republic,2021,22.19904765,-1.411580394
Czech Republic,2021,5.676478342,-35.81661095
Czech Republic,2021,-5.990503643,-9.222861348
Czech Republic,2021,-7.959801118,20.58684277
Czech Republic,2021,3.348548927,17.67164494
Czech Republic,2021,-21.4889238,-5.322469357
Czech Republic,2021,0.394201029,35.36586106
Czech Republic,2021,11.83987572,-5.8936814
Czech Republic,2022,13.94761446,-18.5105279
Czech Republic,2022,-2.859862207,-17.31549077
Czech Republic,2022,0.5997308652,10.23100685
Czech Republic,2022,6.512616823,5.90668387
Czech Republic,2022,13.28828861,-15.97540802
Czech Republic,2022,19.21596929,-19.53589515
Czech Republic,2022,-9.542260068,-35.34990333
Czech Republic,2022,3.599375121,16.75591862
Czech Republic,2022,-2.807249517,-14.13837519
Czech Republic,2022,-1.350861413,-2.663471343
Czech Republic,2022,9.374702031,5.398684613
Czech Republic,2022,-1.407843209,-16.25181899
Czech Republic,2023,-21.5849304,-2.842354245
Czech Republic,2023,0.4972738858,40.784057
Czech Republic,2023,-2.560984386,1.586336072
Czech Republic,2023,-1.6375873,20.11950657
Czech Republic,2023,2.356899195,-0.1710281686
Czech Republic,2023,-3.625604265,-4.947372477
Czech Republic,2023,0.05228237527,12.09813594
Czech Republic,2023,4.722270887,-4.01388391
Czech Republic,2023,-1.809643793,-11.74750019
Czech Republic,2023,-12.11780006,6.898568686
Indonesia,2013,9.326054659,9.292813996
Indonesia,2013,19.83466675,12.74195823
Indonesia,2013,26.48500733,-11.64097319
Indonesia,2013,1.864507457,2.539739257
Indonesia,2013,-13.98176536,-5.773195876
Indonesia,2013,-35.01013159,1.856930285
Indonesia,2013,-293.7443794,45.64068843
Indonesia,2013,18.72479143,462.5400579
Indonesia,2014,-45.13099253,-37.05606259
Indonesia,2014,18.96641986,28.75228488
Indonesia,2014,14.30680945,-14.91324758
Indonesia,2014,37.79441748,7.397853506
Indonesia,2014,25.19741199,-2.480270575
Indonesia,2014,-9.44704062,-20.17798512
Indonesia,2014,7.360130584,17.99160508
Indonesia,2014,21.31363682,0.357568534
Indonesia,2014,35.43298839,1.306413302
Indonesia,2014,13.70051661,-39.44993009
Indonesia,2014,-19.31945562,-19.75733478
Indonesia,2014,8.463227742,15.3590833
Indonesia,2015,22.20680978,-15.89695436
Indonesia,2015,5.525797496,-20.05344468
Indonesia,2015,-9.602939824,-3.167628674
Indonesia,2015,13.49193159,12.55576366
Indonesia,2015,-22.06831901,-29.17529148
Indonesia,2015,14.63943499,46.84139687
Indonesia,2015,-12.82150531,-12.16190671
Indonesia,2015,20.62555519,21.46027298
Indonesia,2015,-6.010640756,-25.27762921
Indonesia,2015,-20.49508005,3.508872359
Indonesia,2015,-21.55713082,38.57848832
Indonesia,2015,-10.92554477,12.61225868
Indonesia,2016,5.691398246,17.51629662
Indonesia,2016,-7.885135169,-12.78145153
Indonesia,2016,6.105213997,17.39022722
Indonesia,2016,-3.978190629,-4.270081929
Indonesia,2016,-8.905497276,7.094461757
Indonesia,2016,-20.79126663,18.56068152
Indonesia,2016,3.33337922,26.21950442
Indonesia,2016,6.521773831,-9.103122986
Indonesia,2016,-4.795423492,-7.548976453
Indonesia,2016,-8.458013931,7.114064902
Indonesia,2016,1.902771851,19.25052369
Indonesia,2016,-12.39134593,4.992027002
Indonesia,2017,-0.4225862254,26.28002973
Indonesia,2017,-11.22396698,-0.4256160783
Indonesia,2017,9.18590172,24.58159881
Indonesia,2017,-13.03580182,-11.38304277
Indonesia,2017,-51.17240841,27.63237491
Indonesia,2017,1.592390369,94.7451139
Indonesia,2017,10.16542747,0.009096630382
Indonesia,2017,-32.04270695,5.8526702
Indonesia,2017,16.61792874,69.4158365
Indonesia,2017,-23.32716641,-9.235926896
Indonesia,2017,-30.50150477,51.39274482
Indonesia,2017,-44.86188407,57.49299001
Indonesia,2018,9.547105818,45.80028974
Indonesia,2018,4.691647289,-36.97361122
Indonesia,2018,14.99100015,14.48950686
Indonesia,2018,-18.20322057,-36.35761937
Indonesia,2018,5.834474151,31.56721062
Indonesia,2018,11.10804605,-15.64428254
Indonesia,2018,-14.90587242,-17.06061406
Indonesia,2018,10.98653049,21.81313866
Indonesia,2018,2.570621858,-9.662881658
Indonesia,2018,0.8066578181,-4.557531744
Indonesia,2018,20.85816889,-3.756582952
Indonesia,2018,9.896405178,-35.01011138
Indonesia,2019,1.143510923,-8.742833971
Indonesia,2019,-9.729536504,-8.807386355
Indonesia,2019,-4.693167322,10.7240804
Indonesia,2019,-18.36638468,7.264564827
Indonesia,2019,-34.81290001,29.42472202
Indonesia,2019,-23.99384373,61.77827275
Indonesia,2019,0.3243984838,29.82313538
Indonesia,2019,-7.607802474,-9.852884684
Indonesia,2019,5.076122592,-2.135255044
Indonesia,2019,-4.461498938,-15.24722195
Indonesia,2019,11.1644375,8.52575359
Indonesia,2019,3.231849999,-18.66758445
Indonesia,2020,-14.79333864,-2.809063562
Indonesia,2020,-0.3073409026,31.69276798
Indonesia,2020,25.01731224,-6.292656038
Indonesia,2020,-20.54521233,-26.69935328
Indonesia,2020,-2.911074776,37.56295641
Indonesia,2020,1.466523587,9.013773463
Indonesia,2020,-9.710503872,-4.483869569
Indonesia,2020,42.38887814,23.77147291
Indonesia,2020,6.015543508,1.568845996
Indonesia,2020,-14.0827085,-8.302587222
Indonesia,2020,-21.3283723,26.90634732
Indonesia,2020,-24.52814624,38.39607528
Indonesia,2021,-24.24373973,51.14084579
Indonesia,2021,-35.82227152,17.42205827
Indonesia,2021,-10.90297016,44.18386907
Indonesia,2021,4.341833789,21.60731608
Indonesia,2021,22.19177325,-1.007662206
Indonesia,2021,6.581031836,-35.18907931
Indonesia,2021,-6.69098325,-10.68368708
Indonesia,2021,-6.932104737,22.55037569
Indonesia,2021,3.199620182,16.37218297
Indonesia,2021,-20.81987605,-4.651491486
Indonesia,2021,-0.8130319237,33.00831703
Indonesia,2021,11.47414084,-5.146604853
Indonesia,2022,14.85660929,-17.29887183
Indonesia,2022,-3.703391495,-18.85436587
Indonesia,2022,1.556362927,12.21494615
Indonesia,2022,6.508836824,4.88319305
Indonesia,2022,13.85065135,-15.42349563
Indonesia,2022,20.03954718,-19.23434896
Indonesia,2022,-9.447693625,-35.95370846
Indonesia,2022,4.095591889,17.25870729
Indonesia,2022,-2.392927212,-14.23470131
Indonesia,2022,-1.800607176,-3.484036999
Indonesia,2022,9.151520816,5.606317954
Indonesia,2022,-0.3788784113,-15.18497306
Indonesia,2023,-21.12422307,-3.46239467
Indonesia,2023,0.6509703087,40.46757328
Indonesia,2023,-3.601734633,0.410493337
Indonesia,2023,-2.033575085,20.867525
Indonesia,2023,2.956210433,0.8368267183
Indonesia,2023,-3.830572426,-5.717272224
Indonesia,2023,0.3747039518,12.68336804
Indonesia,2023,4.30706261,-4.73866259
Indonesia,2023,-1.065265873,-10.71006651
Indonesia,2023,-12.07989786,6.152868974
Israel,2013,-35.92853853,8.924684643
Israel,2013,33.56075468,60.24765725
Israel,2013,14.91013922,-22.17187981
Israel,2013,14.65012354,-19.21789678
Israel,2013,-23.94190877,-5.740069843
Israel,2013,4.836713187,42.5385973
Israel,2013,-16.4387871,-1.396274136
Israel,2013,-253.9609266,39.72466581
Israel,2013,19.06901734,407.8526098
Israel,2014,-20.46872721,-24.49139084
Israel,2014,20.73952325,9.264088741
Israel,2014,1.409078891,-27.66258418
Israel,2014,10.84876744,-13.78393005
Israel,2014,-15.76657644,-9.692480859
Israel,2014,2.597781357,38.81117359
Israel,2014,0.6085072205,-2.126604325
Israel,2014,8.607927526,-7.297305604
Israel,2014,11.6184909,-14.04022584
Israel,2014,10.33701796,-20.22617928
Israel,2014,-8.854263251,-8.614740706
Israel,2014,10.2764896,7.368111236
Israel,2015,20.63845167,-19.19209728
Israel,2015,-4.061224591,-25.95553346
Israel,2015,-6.536535556,9.728615232
Israel,2015,3.034830731,-2.392101902
Israel,2015,-2.961787575,-5.882402897
Israel,2015,-5.655066376,0.06646802555
Israel,2015,-10.99886481,10.50687525
Israel,2015,13.76462308,9.99074278
Israel,2015,-5.238580179,-18.22324234
Israel,2015,-28.91073137,-3.953102655
Israel,2015,-25.74550709,43.31892481
Israel,2015,-13.75265781,13.59722513
Israel,2016,4.134501578,18.55422899
Israel,2016,-6.192204938,-9.928197274
Israel,2016,4.443471237,13.53874336
Israel,2016,-4.38914988,-2.959400534
Israel,2016,-9.927921608,6.517730087
Israel,2016,-20.59078496,19.87270755
Israel,2016,3.038298268,25.6265304
Israel,2016,6.129013548,-9.207131961
Israel,2016,-2.410862809,-4.998834209
Israel,2016,-8.717136366,4.4272525
Israel,2016,2.045630639,19.70976412
Israel,2016,-13.98552939,3.372863998
Israel,2017,1.302636061,30.30988822
Israel,2017,-10.90331051,-1.853311626
Israel,2017,6.707318239,20.92211292
Israel,2017,-19.40492897,-13.82031528
Israel,2017,-55.02442689,31.47388105
Israel,2017,-7.366447492,83.04348326
Israel,2017,2.093812339,0.1181395587
Israel,2017,-42.14896128,7.161597897
Israel,2017,20.83797646,92.10517665
Israel,2017,-19.37725657,-10.97841057
Israel,2017,-30.2871339,46.7850729
Israel,2017,-44.27873478,57.86979437
Israel,2018,10.32594607,46.47457508
Israel,2018,-4.878176299,-43.2177501
Israel,2018,12.39787543,22.2559813
Israel,2018,-19.13739613,-34.93051723
Israel,2018,2.859405239,28.54572542
Israel,2018,10.63590335,-13.43890758
Israel,2018,-16.77443323,-17.95428784
Israel,2018,6.721557482,18.1337853
Israel,2018,4.962018809,-2.952462924
Israel,2018,-3.561567039,-10.82710955
Israel,2018,16.48711466,-4.777467102
Israel,2018,11.52653124,-30.15710216
Israel,2019,0.1832323876,-11.25587846
Israel,2019,-10.5155048,-8.576400603
Israel,2019,-4.609778211,11.6060677
Israel,2019,-16.97386388,8.45504648
Israel,2019,-34.11005399,28.57241677
Israel,2019,-27.15637661,56.93219879
Israel,2019,-6.587379939,24.50110125
Israel,2019,-5.370953589,-1.555465961
Israel,2019,4.73912862,-4.508583316
Israel,2019,-5.598637398,-15.8622369
Israel,2019,10.40419841,8.776246432
Israel,2019,2.842932397,-18.29991403
Israel,2020,-16.20946707,-3.607575448
Israel,2020,-2.41420313,30.57477192
Israel,2020,22.21120773,-7.775761947
Israel,2020,-22.00206685,-24.86425281
Israel,2020,-4.654226412,36.90649902
Israel,2020,-0.09856299642,9.126944045
Israel,2020,-8.289314468,-1.693244628
Israel,2020,39.59966749,16.52656831
Israel,2020,8.591096646,9.486620541
Israel,2020,-12.10697344,-9.243708333
Israel,2020,-14.71202002,31.90145691
Israel,2020,-21.48486628,34.1268341
Israel,2021,-27.45670947,43.73029537
Israel,2021,-29.46481242,26.37382155
Israel,2021,-11.71578754,36.43508265
Israel,2021,3.911541941,21.950028
Israel,2021,19.33017434,-4.08972123
Israel,2021,9.642542992,-30.52879085
Israel,2021,-2.167500133,-9.785848083
Israel,2021,-3.288920814,21.49378766
Israel,2021,1.904070746,10.92281476
Israel,2021,-17.3516446,-0.5197120411
Israel,2021,2.353161522,33.37919206
Israel,2021,16.06456077,-3.101027071
Israel,2022,19.2334127,-17.33800932
Israel,2022,3.990429358,-16.85725057
Israel,2022,5.553879346,8.286869758
Israel,2022,7.866364835,2.106815184
Israel,2022,15.01692435,-15.50773968
Israel,2022,20.19835777,-20.1691854
Israel,2022,-8.612291172,-35.58927157
Israel,2022,8.609034382,22.11043164
Israel,2022,0.2966518232,-16.06627124
Israel,2022,1.97789903,-2.396521962
Israel,2022,12.93028493,6.099680881
Israel,2022,1.816551237,-16.8951592
Israel,2023,-26.01307952,-9.237208371
Israel,2023,-4.78440485,38.55674717
Israel,2023,-1.725828068,7.856895411
Israel,2023,-1.964650828,18.75921096
Israel,2023,5.194632782,3.147932017
Israel,2023,-2.210128944,-6.431723825
Israel,2023,1.469426838,12.1571908
Israel,2023,6.048396336,-4.039224947
Israel,2023,0.03868561871,-11.36672925
Israel,2023,-12.03057141,5.039572803
Japan,2013,-40.00679568,9.100121915
Japan,2013,12.68161666,25.58829427
Japan,2013,16.54919943,4.295325133
Japan,2013,4.274117668,-29.36151615
Japan,2013,-16.56513955,12.40951839
Japan,2013,7.139891299,37.37991213
Japan,2013,-15.32898367,-2.856826324
Japan,2013,-226.0734283,50.22900306
Japan,2013,23.3985592,394.2829729
Japan,2014,-12.30283093,-23.33410441
Japan,2014,31.84546993,18.45565075
Japan,2014,31.95431404,-9.876642042
Japan,2014,47.28209377,0.6285218287
Japan,2014,-3.399145373,-40.2110462
Japan,2014,30.96798911,74.9349197
Japan,2014,10.73781537,-22.76253116
Japan,2014,11.9480499,-13.58677723
Japan,2014,13.1338441,-15.7370754
Japan,2014,11.06645562,-20.95085797
Japan,2014,-16.66570982,-15.42718508
Japan,2014,11.83129094,17.10215116
Japan,2015,23.76499131,-17.33574834
Japan,2015,-4.798671982,-29.37310988
Japan,2015,-7.244430625,9.776800137
Japan,2015,4.656669509,-0.07214156096
Japan,2015,-0.7862336484,-5.458987919
Japan,2015,-7.017124503,-3.294591719
Japan,2015,-9.158724658,13.81836255
Japan,2015,13.86276654,8.290559484
Japan,2015,-3.176768644,-16.68400247
Japan,2015,-18.7436295,2.227804847
Japan,2015,-25.92344069,31.82891671
Japan,2015,-11.18472949,16.38532852
Japan,2016,5.218929272,17.20371175
Japan,2016,-9.161619,-13.36950395
Japan,2016,4.194331354,16.41007568
Japan,2016,-4.015900203,-2.357263836
Japan,2016,-9.534646691,6.517945028
Japan,2016,-20.51527651,19.51869162
Japan,2016,4.103708917,26.94270936
Japan,2016,6.314756882,-10.02672886
Japan,2016,-4.530291033,-7.109220643
Japan,2016,-8.298965927,6.999976148
Japan,2016,2.179050052,19.41195742
Japan,2016,-13.02989365,4.104862157
Japan,2017,2.749056754,31.13925189
Japan,2017,-7.802997828,-0.5104213973
Japan,2017,12.75132878,25.68423639
Japan,2017,-8.361040148,-11.18931199
Japan,2017,-41.01770933,31.16467048
Japan,2017,-5.600486958,69.28966893
Japan,2017,4.769784179,1.238448186
Japan,2017,-37.53826577,7.72684873
Japan,2017,19.54963181,82.89750138
Japan,2017,-22.5846818,-11.89675937
Japan,2017,-31.42372585,49.42534186
Japan,2017,-37.82321285,66.70600483
Japan,2018,14.8184899,47.30034356
Japan,2018,5.042543618,-40.42731393
Japan,2018,19.41479553,20.32985365
Japan,2018,-20.43183019,-40.78593919
Japan,2018,8.951030264,38.63616752
Japan,2018,12.28225647,-17.34433491
Japan,2018,-11.95991323,-16.00266921
Japan,2018,9.625165872,16.9021983
Japan,2018,4.461765022,-6.465735821
Japan,2018,-0.8855920823,-7.97998038
Japan,2018,19.68956573,-3.538996059
Japan,2018,8.438441181,-35.10061028
Japan,2019,-0.276996102,-8.579855391
Japan,2019,-11.60387746,-9.050554057
Japan,2019,-5.344999652,11.91859093
Japan,2019,-19.10568996,7.2624558
Japan,2019,-35.22457082,29.83662162
Japan,2019,-25.10188971,60.83501657
Japan,2019,-4.48340159,24.95608288
Japan,2019,-23.19852893,-17.46303175
Japan,2019,3.33489293,10.02560408
Japan,2019,-4.059167617,-13.35886861
Japan,2019,12.0469826,9.192552369
Japan,2019,3.466006859,-19.28026549
Japan,2020,-14.36823092,-2.683858065
Japan,2020,-1.035363034,30.25966401
Japan,2020,23.12071171,-7.941060719
Japan,2020,-21.41920005,-25.38626921
Japan,2020,-3.59473308,37.64591907
Japan,2020,2.815614732,11.26133033
Japan,2020,-10.43084176,-6.406167061
Japan,2020,42.70964472,25.28167433
Japan,2020,7.126468276,2.211503038
Japan,2020,-14.27864443,-9.54183944
Japan,2020,-19.67251615,28.88327104
Japan,2020,-23.06861575,38.12619001
Japan,2021,-21.86485774,52.28519025
Japan,2021,-36.34152346,14.73515494
Japan,2021,-12.69219324,42.4371169
Japan,2021,4.666912546,23.99059675
Japan,2021,22.11136531,-1.445918546
Japan,2021,4.748011695,-36.37060698
Japan,2021,-5.668181782,-8.04967822
Japan,2021,-7.119809892,21.16285157
Japan,2021,3.01267965,16.35176084
Japan,2021,-20.11518301,-3.90688286
Japan,2021,-0.107632855,33.16429796
Japan,2021,11.93629854,-5.315996855
Japan,2022,13.87463672,-18.66862889
Japan,2022,-3.64481897,-17.87211358
Japan,2022,2.797318538,13.58336949
Japan,2022,6.723245871,3.799110923
Japan,2022,12.92714286,-16.51243471
Japan,2022,18.61044414,-19.80190328
Japan,2022,-9.149255153,-34.63078655
Japan,2022,4.014142958,16.83974127
Japan,2022,-3.009921208,-14.67600416
Japan,2022,-1.639480801,-2.748529946
Japan,2022,9.660526419,6.033250834
Japan,2022,-0.5347657903,-15.79095026
Japan,2023,-21.54338035,-3.64591157
Japan,2023,0.6429352024,40.94227026
Japan,2023,-3.806630573,0.2204056973
Japan,2023,-1.630267033,21.58716547
Japan,2023,2.12198813,-0.4177943613
Japan,2023,-3.66923723,-4.758796207
Japan,2023,0.4315393556,12.57249876
Japan,2023,4.83599637,-4.263835699
Japan,2023,-1.84244293,-11.88122868
Japan,2023,-12.14475849,6.907301698
Malaysia,2013,12.41281416,10.01288465
Malaysia,2013,29.9012346,1.24426771
Malaysia,2013,1.678293871,-2.410439961
Malaysia,2013,3.151847442,11.10709671
Malaysia,2013,-25.07425643,-6.578900143
Malaysia,2013,-227.0651114,62.42932518
Malaysia,2013,30.71009241,448.1020373
Malaysia,2014,-19.689417,-34.93158774
Malaysia,2014,19.15710087,6.432356656
Malaysia,2014,-0.6068281588,-27.69677712
Malaysia,2014,9.386371541,-13.44092917
Malaysia,2014,-1.468291671,4.723204424
Malaysia,2014,-1.851958564,16.35124888
Malaysia,2014,3.473663669,5.38252061
Malaysia,2014,26.15496327,11.42334226
Malaysia,2014,16.99461822,-26.0457372
Malaysia,2014,10.35724861,-25.06180429
Malaysia,2014,-9.416434257,-9.104782597
Malaysia,2014,3.78892343,0.6453259417
Malaysia,2015,21.96195517,-11.87961114
Malaysia,2015,-9.641517418,-30.89606929
Malaysia,2015,-18.19676589,4.207500706
Malaysia,2015,5.800227427,11.46997147
Malaysia,2015,-0.8512687616,-6.653157385
Malaysia,2015,-2.795081788,0.7422982133
Malaysia,2015,-3.50244144,15.30263998
Malaysia,2015,23.33879371,15.37135916
Malaysia,2015,-5.164353617,-27.25108952
Malaysia,2015,-22.74517473,0.8002387407
Malaysia,2015,-8.439670267,58.2425183
Malaysia,2015,-13.1820944,-1.542849808
Malaysia,2016,3.407972345,17.07233374
Malaysia,2016,-9.82761646,-12.24964477
Malaysia,2016,4.121856949,17.03176476
Malaysia,2016,-3.179022205,-1.490827072
Malaysia,2016,-7.703893665,7.45696319
Malaysia,2016,-18.56687596,19.45228092
Malaysia,2016,3.113580881,23.61408102
Malaysia,2016,5.961625624,-9.439110451
Malaysia,2016,-4.835524696,-7.03055939
Malaysia,2016,-10.74353212,4.943593977
Malaysia,2016,-0.07006929894,19.36295286
Malaysia,2016,-28.94136006,-6.64353249
Malaysia,2017,-49.35096352,-2.58688678
Malaysia,2017,-61.85719364,1.763170625
Malaysia,2017,9.487647006,81.90010313
Malaysia,2017,-11.05511487,-10.10224058
Malaysia,2017,-52.27693025,24.48637355
Malaysia,2017,-1.172679082,90.80668381
Malaysia,2017,15.04486287,8.724628502
Malaysia,2017,-33.99920411,-1.358388734
Malaysia,2017,18.44237768,75.77209427
Malaysia,2017,-15.3173814,-5.055494863
Malaysia,2017,-31.84376661,40.1189904
Malaysia,2017,-35.55524782,70.036871
Malaysia,2018,14.45569395,44.26200133
Malaysia,2018,25.45452969,-23.79196412
Malaysia,2018,22.29808489,-2.030889679
Malaysia,2018,-6.21563079,-35.26277044
Malaysia,2018,7.965053973,20.96116596
Malaysia,2018,7.891842589,-20.43176811
Malaysia,2018,-24.73155883,-20.82969244
Malaysia,2018,-0.1222402525,17.55833582
Malaysia,2018,-13.22926856,-12.56762189
Malaysia,2018,-11.6789352,-1.480614947
Malaysia,2018,4.429184855,-10.26939848
Malaysia,2018,0.3154259938,-29.06196579
Malaysia,2019,-151.084257,-60.24987343
Malaysia,2019,-153.927756,0.08922673844
Malaysia,2019,-169.4794151,-0.4545406626
Malaysia,2019,-234.3300507,-2.250059654
Malaysia,2019,-355.3866947,8.221957678
Malaysia,2019,-389.3975798,38.45459908
Malaysia,2019,-343.1582314,15.25076921
Malaysia,2019,-401.2919497,-13.96506768
Malaysia,2019,-286.8015392,11.88207507
Malaysia,2019,-28.53471182,180.6741987
Malaysia,2019,11.81516885,34.52095878
Malaysia,2019,8.119498794,-14.96851089
Malaysia,2020,-11.74316788,-5.199115016
Malaysia,2020,-2.182902925,25.84057656
Malaysia,2020,23.70056401,-6.187907472
Malaysia,2020,-20.40273076,-25.32387745
Malaysia,2020,-2.456111828,38.0104954
Malaysia,2020,0.869110011,7.877762428
Malaysia,2020,-10.37537114,-4.483598526
Malaysia,2020,42.40866112,24.56432633
Malaysia,2020,6.752471615,2.33638367
Malaysia,2020,-12.93940093,-8.100590461
Malaysia,2020,-19.40596463,27.65721055
Malaysia,2020,-23.28117235,37.5809145
Malaysia,2021,-20.78092614,53.91723057
Malaysia,2021,-31.6170088,17.79653123
Malaysia,2021,-8.348324347,43.01404182
Malaysia,2021,4.414066722,18.89587613
Malaysia,2021,23.66614088,0.8281533502
Malaysia,2021,7.050814516,-36.09580479
Malaysia,2021,-5.178727096,-9.855109423
Malaysia,2021,-7.590301602,20.07423548
Malaysia,2021,3.133419226,17.00846505
Malaysia,2021,-20.47728476,-4.314963358
Malaysia,2021,0.1413110716,33.89871217
Malaysia,2021,11.687216,-5.817841705
Malaysia,2022,14.82149009,-17.531943
Malaysia,2022,-3.337016058,-18.5330798
Malaysia,2022,1.196137611,11.41082521
Malaysia,2022,6.578181966,5.345119582
Malaysia,2022,14.46662747,-14.87759514
Malaysia,2022,19.34056226,-20.50673208
Malaysia,2022,-9.33330596,-35.32624647
Malaysia,2022,3.166356083,16.01209312
Malaysia,2022,-2.548591307,-13.53515448
Malaysia,2022,-1.511251036,-3.061772025
Malaysia,2022,9.553933063,5.774672172
Malaysia,2022,-1.403171557,-16.41359839
Malaysia,2023,-21.67242298,-2.916691295
Malaysia,2023,-0.02002209578,40.15671683
Malaysia,2023,-6.246067252,-1.427316279
Malaysia,2023,-1.743856113,24.30550893
Malaysia,2023,1.255149003,-1.181661301
Malaysia,2023,-4.91089367,-5.052504796
Malaysia,2023,0.05040488244,13.48638006
Malaysia,2023,5.431834082,-3.291864957
Malaysia,2023,-0.4608355323,-11.228672
Malaysia,2023,-12.91368312,4.738838122
Mexico,2013,-72.94502115,10.86636419
Mexico,2013,22.73306549,75.31541885
Mexico,2013,7.419958531,-16.81098641
Mexico,2013,25.82050315,1.128537733
Mexico,2013,-13.14663284,-10.26029324
Mexico,2013,1.561711312,25.79440149
Mexico,2013,-27.86495874,-7.117461304
Mexico,2013,-203.9050383,78.70815566
Mexico,2013,49.88946955,604.2163093
Mexico,2014,-17.35772182,-52.00750715
Mexico,2014,28.7356182,18.38562047
Mexico,2014,0.7188290567,-35.4124419
Mexico,2014,20.40311375,-2.758989838
Mexico,2014,-2.128551613,-8.60369124
Mexico,2014,12.74568842,36.70058143
Mexico,2014,3.526529077,-9.67166341
Mexico,2014,19.53718101,2.203161318
Mexico,2014,19.21246505,-17.20596667
Mexico,2014,13.33650394,-24.55676359
Mexico,2014,-5.170938002,-8.578389025
Mexico,2014,16.11768714,10.95873021
Mexico,2015,29.09333436,-15.44465927
Mexico,2015,5.189147029,-27.38933433
Mexico,2015,2.329817745,9.049980349
Mexico,2015,10.58684269,-2.957334236
Mexico,2015,-0.943059728,-11.47700258
Mexico,2015,1.385411842,5.108569051
Mexico,2015,-9.34845967,4.699836717
Mexico,2015,23.05846856,21.44367673
Mexico,2015,-6.55831823,-27.94023023
Mexico,2015,-20.84134727,3.745491212
Mexico,2015,-13.88361386,48.34102109
Mexico,2015,-6.580089313,9.804960294
Mexico,2016,11.31390998,20.07107642
Mexico,2016,-3.597161108,-14.58644216
Mexico,2016,6.705513764,13.4497875
Mexico,2016,-2.631975771,-3.634461108
Mexico,2016,1.338758223,16.68382879
Mexico,2016,-16.81949849,11.05999762
Mexico,2016,19.69571156,46.94136557
Mexico,2016,12.51564643,-19.31529062
Mexico,2016,-1.07638785,-10.29342989
Mexico,2016,-0.04721680372,11.99806846
Mexico,2016,6.503570047,15.41582677
Mexico,2016,-12.21850159,0.2219893928
Mexico,2017,8.364216264,38.17598589
Mexico,2017,-9.39150051,-7.616135288
Mexico,2017,11.99707823,26.44314299
Mexico,2017,-6.811683442,-9.122178114
Mexico,2017,-41.60438235,28.75361429
Mexico,2017,-7.404787349,67.13822097
Mexico,2017,3.358987593,1.465055177
Mexico,2017,-42.70142093,5.367312891
Mexico,2017,18.90815769,88.26231507
Mexico,2017,-23.76000067,-12.03763142
Mexico,2017,-27.49325547,55.50878262
Mexico,2017,-43.24089086,55.60374151
Mexico,2018,12.82823468,49.59528224
Mexico,2018,4.543910884,-39.35386561
Mexico,2018,13.59891645,12.81947546
Mexico,2018,-19.92763352,-36.24551463
Mexico,2018,4.505524716,31.62891789
Mexico,2018,9.050422674,-16.38915708
Mexico,2018,-16.35418738,-16.19705994
Mexico,2018,10.77674894,23.05849848
Mexico,2018,4.504551648,-7.616203376
Mexico,2018,-1.765023857,-8.816052755
Mexico,2018,19.40836967,-3.037634486
Mexico,2018,8.237674996,-35.01586401
